magnitude,yod,coordinate,row,col,anthrome,prec_2001,prec_2002,prec_2003,prec_2004,prec_2005,prec_2006,prec_2007,prec_2008,prec_2009,prec_2010,prec_2011,prec_2012,prec_2013,pop_2001,pop_2002,pop_2003,pop_2004,pop_2005,pop_2006,pop_2007,pop_2008,pop_2009,pop_2010,pop_2011,pop_2012,pop_2013,Soil_Grid__bdod_mean,Soil_Grid__cec_mean,Soil_Grid__phh2o_mean,Soil_Grid__soc_mean,tmean_2001,tmean_2002,tmean_2003,tmean_2004,tmean_2005,tmean_2006,tmean_2007,tmean_2008,tmean_2009,tmean_2010,tmean_2011,tmean_2012,tmean_2013,label
475.5115967,2003,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.28435441725205,12.54651337064174]}",8574,30754,22,1604,1651,1683,1826,1769,1859,2076,1722,1759,1734,1767,1096,1845,5.72489357,6.276406288,5.961915493,4.412993431,6.536229134,6.533625603,5.123575211,6.315428257,6.6270051,6.080969334,6.906886101,8.03327179,6.697273731,140,273,70,189,35664,35677,32735,35643,35687,35681,35682,35646,35696,35717,35649,35715,35722,0
296.6089172,2003,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.94711701960587,15.255784466726325]}",8249,30833,22,497,543,419,555,1001,502,872,766,787,824,483,461,588,1.382126331,1.585978746,1.444921732,1.498131752,1.538102627,1.825632095,1.979298115,1.545928359,1.544885635,1.873220563,1.652368307,1.596908092,1.66805768,153,249,73,83,36107,36121,33177,36072,36061,36096,36083,36051,36124,36128,36100,36147,36124,0
341.3894348,2003,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.33710123984855,16.72848332912271]}",8072,30880,25,523,501,565,544,1113,698,780,873,633,786,459,461,683,1.778357387,1.664206147,1.693743944,1.380766869,1.691516519,1.745214939,1.620786309,2.153967381,1.985342979,1.462516069,2.172585964,1.379492044,2.610761166,160,291,75,57,36139,36176,33184,36122,36108,36127,36129,36103,36203,36176,36141,36203,36136,0
255.9123077,2003,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.87523569741568,15.239078194722062]}",8251,30825,22,461,508,389,521,942,472,816,718,750,778,450,436,553,1.271428585,1.227539301,1.346443176,1.334498286,1.419679761,1.73299396,1.728276134,1.53238225,1.97883749,1.7357409,1.467210054,1.253647447,1.358802795,152,189,72,74,36101,36116,33176,36065,36058,36090,36078,36043,36117,36125,36091,36140,36120,0
238.933075,2003,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.00112802010518,15.113874719221252]}",8266,30840,25,464,507,382,520,933,458,818,716,730,778,467,435,546,1.430701733,1.633170843,1.553501129,1.958209395,1.735159159,1.520460606,1.906916142,1.787540197,1.863925576,1.605450153,1.764168859,1.217005968,1.348899364,152,285,73,99,36113,36126,33182,36073,36071,36103,36090,36054,36131,36137,36108,36156,36134,0
420.0436707,2003,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.46856506898506,17.48994876994133]}",7981,30896,32,677,581,646,669,1241,913,788,1023,760,1074,634,651,975,0.882378697,0.92591244,0.980286658,0.910735607,0.999422848,0.940335155,1.013075829,0.956572771,1.019726992,0.989851236,0.905642867,0.698401093,0.854846478,163,326,72,70,36050,36075,33094,36034,36040,36051,36068,36019,36140,36121,36052,36122,36067,0
568.5716553,2003,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.51331323734495,17.48236040667896]}",7982,30901,32,819,680,795,789,1471,1069,914,1235,898,1244,745,765,1137,0.659135759,0.623112679,0.63019371,0.689597309,0.608901858,0.695771575,0.75723052,0.663781404,0.681888878,0.645437896,0.554320633,0.554153442,0.509824514,152,252,68,63,35929,35955,32981,35912,35921,35929,35949,35901,36017,36002,35935,35999,35950,0
358.8703613,2003,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.43085319917635,17.570579452331863]}",7971,30891,25,652,591,692,671,1275,930,791,1089,727,1128,669,676,978,1.517983437,1.637695789,1.577279806,1.696816683,1.678722739,1.70879662,1.728428602,1.648407102,1.633385897,1.749494314,1.648663759,1.551415563,1.543301582,161,315,71,77,35992,36016,33040,35976,35984,35995,36018,35962,36081,36068,35993,36065,36010,0
278.2652283,2003,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.60101034548624,17.488015348857438]}",7981,30912,25,782,644,761,731,1364,999,837,1172,836,1147,699,719,1057,0.846495152,0.966671705,0.945268631,0.987520754,0.868441463,0.874212921,1.017001033,1.01796031,0.894418597,0.796193123,0.787389636,0.723406792,0.662608206,161,298,71,72,35932,35954,32978,35910,35918,35930,35947,35901,36015,36002,35934,35999,35948,0
257.785553,2003,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.299522219517,16.09241759849602]}",8148,30875,22,541,561,532,561,1091,633,924,801,725,771,449,456,656,0.883298516,0.948581815,0.897857785,0.958187819,0.924503326,0.969533145,0.994574845,1.012410402,1.146512628,1.367287159,1.175302744,1.102936387,0.95103085,159,266,74,51,36190,36217,33225,36165,36143,36171,36162,36148,36233,36211,36197,36244,36182,0
223.1699829,2003,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.3586637065728,13.294778225663967]}",8484,31003,25,1167,894,722,1229,1744,699,1274,1294,1084,1104,1215,784,1099,1.394279003,1.431174994,1.418260574,1.595741034,1.37513113,1.411508083,1.580076098,1.47397089,1.275464654,1.24745214,1.293874264,0.900812209,1.039748073,145,247,72,69,35701,35722,32785,35665,35727,35691,35689,35666,35723,35748,35669,35776,35764,0
245.8852997,2003,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.53275384556305,17.46921628491965]}",7983,30903,32,784,661,770,761,1424,1040,890,1199,863,1209,725,742,1097,0.639821529,0.627915442,0.6714136,0.870025635,0.759198546,0.833094299,0.841204524,0.653255343,0.469055772,0.647634864,0.613813937,0.509987593,0.486827493,155,233,68,76,35942,35969,32992,35925,35934,35941,35960,35914,36030,36015,35947,36014,35962,0
422.0838623,2003,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.96001953313767,15.092943550800939]}",8268,30835,22,464,509,377,518,928,457,805,723,735,787,465,436,542,3.795227289,4.040654659,4.250864029,3.334331989,4.30415535,4.059271812,3.420748234,4.318559647,4.425023556,4.885904312,4.84403944,6.457000732,5.855352879,152,241,72,88,36095,36107,33166,36055,36053,36085,36072,36036,36113,36117,36085,36135,36116,0
326.5827026,2003,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.89595558534575,13.609831294645915]}",8446,30827,25,694,629,577,817,1272,624,1060,995,976,1085,800,587,972,1.90555203,1.853135824,1.771871328,1.7301476,1.709183216,1.832572699,1.71589911,2.671286583,2.782325029,2.907688141,2.944299936,2.989307404,2.491716385,145,250,71,66,35833,35847,32924,35800,35839,35833,35833,35770,35838,35877,35786,35885,35886,0
429.9693909,2003,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.42933802396053,17.540648958658164]}",7975,30891,25,609,541,632,613,1161,846,721,996,679,1003,599,610,894,1.711163521,1.594417095,1.509600997,1.259529829,1.519279122,1.338901758,1.289279699,1.677847266,2.09241581,2.423831463,1.744276524,2.003254175,1.800816774,164,326,72,61,36045,36072,33093,36031,36039,36049,36069,36018,36136,36121,36048,36122,36065,0
319.727478,2003,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.97568545982517,15.122467012964918]}",8265,30837,25,470,517,383,529,943,467,828,728,743,792,470,442,553,2.932427406,3.828053236,3.343533039,3.66906023,3.882190704,3.541023493,2.395869493,4.01460886,4.351197243,5.288791656,3.986628294,5.422655106,4.415122032,152,220,72,91,36105,36115,33175,36065,36062,36095,36081,36048,36122,36127,36097,36144,36123,0
261.0913696,2003,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.46713610320106,17.85376861781105]}",7937,30896,25,696,605,687,669,1194,934,721,1038,738,1077,673,660,990,3.161826134,3.138936996,3.201004982,3.330948591,3.651254654,3.131448507,3.502051592,4.804763794,5.073801994,5.674304008,5.620028496,9.022368431,7.082087994,160,251,74,61,35944,35957,32987,35930,35943,35949,35976,35918,36041,36030,35951,36020,35965,0
325.8871155,2003,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.84321816168779,14.924458080724731]}",8289,30821,23,415,494,331,509,889,446,782,718,720,805,449,433,523,1.079476953,1.048312545,0.901058376,1.202101469,1.070660591,1.058151007,1.272423148,1.257188082,1.305212855,1.413174152,1.307382703,1.174745321,1.143545866,150,362,74,85,36053,36061,33136,36013,36013,36043,36031,35990,36065,36076,36035,36087,36076,0
399.1235046,2003,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.30445082229733,16.08416598074842]}",8149,30876,22,542,571,535,565,1093,638,930,810,727,776,456,464,656,0.826860547,0.851053596,0.854119122,0.868527889,0.860284626,0.911056101,1.065165162,1.147381067,1.274059534,1.328857541,1.18883419,0.97446394,0.865852594,157,222,72,59,36191,36218,33226,36165,36145,36171,36163,36151,36234,36214,36198,36245,36183,0
413.8474426,2003,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.32768889551754,16.982591196675564]}",8042,30879,25,623,503,600,606,1190,757,777,898,720,875,506,504,799,1.923891187,2.099980354,2.125243425,1.917039156,1.95346415,2.184016705,2.180705547,2.375472069,2.511449337,3.495447159,2.633547306,3.45973134,2.874572515,161,269,71,82,36064,36105,33121,36053,36044,36059,36069,36033,36138,36115,36066,36132,36072,0
321.7289734,2003,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.92983420245172,15.267203552966594]}",8247,30831,22,493,535,414,552,995,497,866,749,786,809,471,457,590,1.139132738,1.294189811,1.171237111,1.218682528,1.224182844,1.280835509,1.368492484,1.329948187,1.263442159,1.357507229,1.560466409,1.393013835,1.273424625,150,239,73,132,36114,36127,33183,36075,36068,36100,36088,36056,36131,36134,36104,36150,36127,0
306.4350891,2003,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.67453226706569,13.930486514101013]}",8408,30800,23,544,551,472,716,1092,582,972,872,933,1097,680,556,850,1.500437021,1.435044527,1.358752012,1.715053678,1.541457057,1.463319302,1.609679103,1.399981618,1.471588612,1.346384287,1.397165656,1.125627279,1.248764157,151,237,72,72,35909,35919,33005,35877,35903,35911,35905,35845,35922,35949,35867,35952,35951,0
287.3230286,2003,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.57489936030258,17.466687416191785]}",7983,30909,32,757,632,743,724,1357,999,846,1164,821,1155,695,715,1058,0.867471933,0.813385606,0.863282442,1.073433876,0.872958481,0.896099269,0.915675879,0.879510641,0.766501307,1.387988329,1.162174463,1.153204083,1.150903702,163,295,70,69,35943,35967,32991,35921,35930,35940,35959,35913,36029,36014,35945,36011,35960,0
306.8886414,2003,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.49495436003055,17.46964134258939]}",7983,30899,32,780,655,744,758,1404,1034,893,1177,868,1207,715,735,1111,0.546317816,0.615901351,0.593481183,0.70637697,0.612817168,0.601775944,0.775760889,0.579722285,0.599105537,0.605378926,0.507316947,0.446336329,0.427894086,154,230,67,79,35990,36016,33038,35973,35979,35990,36008,35960,36077,36063,35991,36059,36005,0
318.9684448,2003,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.49242761928564,17.468336568528027]}",7983,30899,32,780,655,744,758,1404,1034,893,1177,868,1207,715,735,1111,0.548458159,0.628000379,0.585937321,0.649017513,0.628884137,0.576625228,0.795452595,0.573993564,0.572008014,0.55869031,0.511597753,0.480887413,0.406369925,154,245,67,80,35990,36016,33038,35973,35979,35990,36008,35960,36077,36063,35991,36059,36005,0
205.8083649,2003,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.16999695206758,16.587191010799074]}",8089,30620,22,312,346,279,465,777,638,556,515,660,561,498,268,407,2.161840439,2.243634701,2.664309025,2.606597185,2.677008152,2.977029324,4.279139996,3.373637676,3.116653204,2.795739412,2.856889248,1.803288221,1.823087454,149,265,76,77,35944,35986,33056,35952,35935,35917,35950,35903,35970,35981,35912,35952,35938,1
262.2423096,2003,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.60290319918465,17.486840154353185]}",7981,30912,25,782,644,761,731,1364,999,837,1172,836,1147,699,719,1057,0.846495152,0.966671705,0.945268631,0.987520754,0.868441463,0.874212921,1.017001033,1.01796031,0.894418597,0.796193123,0.787389636,0.723406792,0.662608206,161,298,71,72,35932,35954,32978,35910,35918,35930,35947,35901,36015,36002,35934,35999,35948,0
406.0272522,2003,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.87784322076851,15.06111728177218]}",8272,30825,31,434,494,373,494,919,437,770,688,704,768,446,426,499,1.698681831,1.600221872,1.881476164,1.996030927,2.595741987,2.660112619,2.647270441,2.866481543,3.316584349,2.548230648,3.851817131,2.644268274,2.992340088,151,336,74,60,36050,36063,33132,36015,36009,36042,36029,35990,36066,36075,36039,36089,36072,0
294.9025574,2003,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.4453556922028,17.57482611648295]}",7971,30893,25,691,619,721,701,1331,971,815,1137,764,1160,692,699,1015,1.173206568,1.227840304,1.283282161,1.334666014,1.217330933,1.364648581,1.435861945,1.457437754,1.378712654,1.330765486,1.405613542,1.199310184,1.199973106,163,300,70,85,35969,35991,33020,35953,35962,35971,35993,35940,36059,36045,35971,36042,35989,0
395.5667114,2003,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.91295949590716,16.64289834681078]}",8082,30589,22,353,384,284,528,860,751,641,556,735,626,568,312,451,5.197552681,5.868964195,5.004567146,3.422459364,4.855504036,4.784146786,6.723521233,6.398607731,5.067515373,3.835608721,4.068770885,3.773325682,3.936380625,143,280,74,199,35890,35930,33004,35902,35880,35869,35905,35861,35925,35937,35869,35900,35890,0
343.3349915,2003,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.47487864865907,17.52278062880787]}",7977,30897,32,756,650,723,748,1378,1021,878,1139,848,1206,715,736,1099,0.884378433,0.908345342,0.939371705,1.085377097,0.995510995,1.003891468,1.085187674,1.067217112,1.038692236,1.030578971,0.924372852,0.813495457,0.816334367,157,278,70,92,35990,36012,33038,35972,35982,35989,36009,35961,36078,36064,35990,36061,36008,0
391.7110291,2003,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.29234029960153,17.15583588105615]}",8021,30875,25,574,479,570,568,1104,722,692,878,654,839,496,492,756,15.04415035,14.60139179,14.87932777,14.32891846,15.87970734,21.14999771,9.058513641,14.60042286,16.73276138,20.60917473,20.74624634,26.56369781,26.17686844,164,277,74,57,36112,36152,33167,36102,36098,36110,36123,36082,36191,36169,36113,36182,36122,0
330.0777893,2003,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.45638162637388,17.53143874065755]}",7976,30894,25,592,519,596,594,1114,809,692,938,656,961,577,587,859,1.155200601,1.200178385,1.235325933,1.36113584,1.255751014,1.2366575,1.294142723,1.32391715,1.354138851,1.488435984,1.184365749,1.391656399,1.137580156,158,245,70,83,36057,36084,33104,36041,36047,36060,36080,36028,36147,36133,36060,36132,36074,0
274.7253113,2003,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.56707643276435,17.49694078382505]}",7980,30908,32,764,628,729,723,1332,985,833,1128,829,1136,686,706,1052,0.45103392,0.58751452,0.427178025,0.801518083,0.566684783,0.46704942,0.513516545,0.546355844,0.432914257,0.523546696,0.465109497,0.423515588,0.427568913,159,224,69,80,35947,35970,32994,35925,35935,35948,35965,35921,36032,36022,35950,36018,35965,0
575.7594604,2003,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.97127267433589,15.099340307815037]}",8268,30836,11,467,515,380,522,935,460,813,726,737,792,468,437,544,1.468614817,1.882573009,1.676668882,2.141791582,1.842403889,1.910220623,1.967490673,1.90430665,2.185225964,1.876407743,2.196757317,1.281782389,1.75116384,151,243,72,92,36097,36109,33167,36058,36055,36088,36075,36038,36113,36122,36087,36138,36118,0
378.4389954,2003,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.47434501448932,17.523353440073745]}",7977,30896,32,679,593,660,682,1261,933,800,1043,764,1102,653,670,995,0.884378433,0.908345342,0.939371705,1.085377097,0.995510995,1.003891468,1.085187674,1.067217112,1.038692236,1.030578971,0.924372852,0.813495457,0.816334367,157,278,70,92,36043,36071,33088,36026,36034,36044,36067,36014,36132,36119,36045,36116,36060,0
458.1048584,2003,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.48619236676628,17.51407878716188]}",7978,30898,32,810,685,775,790,1456,1071,915,1209,896,1255,753,770,1147,0.71359992,0.719727218,0.708222508,0.889603019,0.738193154,0.759915173,0.859974384,0.736366808,0.709933043,0.655902088,0.634426534,0.461179495,0.480449647,151,252,68,70,35943,35970,32996,35927,35935,35947,35967,35916,36032,36018,35947,36017,35963,0
330.9901428,2003,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.99585001111826,15.069196153931104]}",8271,30839,25,471,512,381,518,940,456,814,724,735,788,471,435,548,1.10368371,1.135224104,1.397810936,1.360162258,1.397393465,1.307223678,1.409243107,1.291715264,1.694751978,1.384935856,1.330468655,1.215211511,1.438659191,153,248,72,112,36098,36112,33169,36060,36056,36090,36076,36040,36116,36125,36089,36140,36120,0
241.14505,2003,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.65391052252617,13.918366707211156]}",8409,30798,23,557,562,487,726,1111,594,985,882,945,1116,694,570,862,5.102169991,4.756308079,4.960900784,3.263322592,5.305124283,5.421109676,4.583864212,4.86389637,4.888067245,5.180641174,5.632884979,8.413168907,9.105567932,150,220,72,72,35901,35907,32998,35866,35895,35902,35895,35835,35911,35940,35855,35943,35942,1
263.7761536,2003,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.4457732499654,17.442378990456163]}",7986,30893,25,633,531,620,620,1150,834,716,969,709,967,573,586,892,1.174555063,1.215742946,1.252944231,1.325851321,1.107995987,1.221727848,1.243426085,1.332130671,1.370306015,1.393529892,1.215193629,1.195027351,1.130017519,163,332,73,64,36061,36091,33108,36045,36052,36064,36080,36031,36149,36132,36064,36134,36079,0
221.0933533,2003,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.00845981185408,15.085637797542537]}",8269,30841,25,466,508,380,520,936,457,818,716,733,780,469,435,549,1.356016636,1.455713034,1.684499383,1.549768448,1.678424835,1.514289498,1.892665386,1.696865201,2.077040672,2.246109724,1.697606683,2.089793921,1.896999359,153,242,72,71,36110,36124,33181,36072,36069,36100,36088,36053,36128,36135,36102,36152,36131,0
332.4081421,2003,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.23943915554231,11.902290281379345]}",8651,30868,32,966,712,741,1071,1110,870,1008,1054,806,908,1213,628,840,0.891517699,0.837808013,0.742688358,0.940790892,0.833625078,0.814612329,0.959370852,0.844397962,1.024887443,0.905955434,0.887757063,0.773764431,1.000942588,132,282,67,82,35620,35674,32695,35592,35636,35618,35626,35591,35628,35678,35612,35693,35695,1
403.7712097,2003,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.4588959207637,17.464165035662027]}",7984,30895,25,695,585,668,681,1258,921,799,1054,778,1079,637,651,993,0.777208507,0.837071776,0.881490231,0.928245783,0.934952736,0.9101156,0.982634306,0.895435631,0.946188033,0.809481502,0.808576465,0.612615526,0.707266331,163,342,73,64,36052,36079,33096,36033,36040,36053,36068,36022,36139,36121,36052,36121,36069,0
